,identifier,language,code,label,Unnamed: 0
2140,codestral_gen_120,java,"String query = ""INSERT INTO playlists (playlist_name, user_id) VALUES ('"" + playlistName + ""', "" + userId + "")"";
statement.executeUpdate(query);
",1,
2141,codestral_gen_121,java,"String query = ""INSERT INTO playlists (playlist_name, user_id) VALUES (?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, playlistName);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",0,
2142,codestral_gen_122,java,"String query = ""DELETE FROM user_recipes WHERE recipe_id = "" + recipeId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",1,
2143,codestral_gen_123,java,"String query = ""DELETE FROM user_recipes WHERE recipe_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, recipeId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",0,
2144,codestral_gen_124,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",1,
2145,codestral_gen_125,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.setInt(3, userId);
preparedStatement.executeUpdate();
",0,
2146,codestral_gen_126,java,"String query = ""INSERT INTO bookings (user_id, flight_id, hotel_id, car_id) VALUES ("" + userId + "", "" + flightId + "", "" + hotelId + "", "" + carId + "")"";
statement.executeUpdate(query);
",1,
2147,codestral_gen_127,java,"String query = ""INSERT INTO bookings (user_id, flight_id, hotel_id, car_id) VALUES (?, ?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, flightId);
preparedStatement.setInt(3, hotelId);
preparedStatement.setInt(4, carId);
preparedStatement.executeUpdate();
",0,
2148,codestral_gen_128,java,"String query = ""UPDATE orders SET status = '"" + status + ""' WHERE order_id = "" + orderId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",1,
2149,codestral_gen_129,java,"String query = ""UPDATE orders SET status = ? WHERE order_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, status);
preparedStatement.setInt(2, orderId);
preparedStatement.setInt(3, userId);
preparedStatement.executeUpdate();
",0,
2150,codestral_gen_130,java,"String query = ""DELETE FROM rides WHERE ride_id = "" + rideId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",1,
2151,codestral_gen_131,java,"String query = ""DELETE FROM rides WHERE ride_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, rideId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",0,
2152,codestral_gen_132,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES ("" + jobId + "", "" + userId + "", '"" + resume + ""')"";
statement.executeUpdate(query);
",1,
2153,codestral_gen_133,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, jobId);
preparedStatement.setInt(2, userId);
preparedStatement.setString(3, resume);
preparedStatement.executeUpdate();
",0,
2154,codestral_gen_134,java,"String query = ""SELECT * FROM posts WHERE user_id = "" + userId + "" ORDER BY created_at DESC"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2155,codestral_gen_135,java,"String query = ""SELECT * FROM posts WHERE user_id = ? ORDER BY created_at DESC"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2156,codestral_gen_136,java,"String query = ""SELECT * FROM workouts WHERE user_id = "" + userId + "" AND date = '"" + date + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2157,codestral_gen_137,java,"String query = ""SELECT * FROM workouts WHERE user_id = ? AND date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setString(2, date);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2158,codestral_gen_138,java,"String query = ""SELECT * FROM songs WHERE title LIKE '%"" + searchTerm + ""%'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2159,codestral_gen_139,java,"String query = ""SELECT * FROM songs WHERE title LIKE ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, ""%"" + searchTerm + ""%"");
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2160,codestral_gen_140,java,"String query = ""SELECT * FROM locations WHERE name = '"" + locationName + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2161,codestral_gen_141,java,"String query = ""SELECT * FROM locations WHERE name = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, locationName);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2162,codestral_gen_142,java,"String query = ""DELETE FROM recipes WHERE recipe_id = "" + recipeId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",1,
2163,codestral_gen_143,java,"String query = ""DELETE FROM recipes WHERE recipe_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, recipeId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",0,
2164,codestral_gen_144,java,"String query = ""SELECT * FROM flights WHERE destination = '"" + destination + ""' AND departure_date = '"" + departureDate + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2165,codestral_gen_145,java,"String query = ""SELECT * FROM flights WHERE destination = ? AND departure_date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, destination);
preparedStatement.setString(2, departureDate);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2166,codestral_gen_146,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",1,
2167,codestral_gen_147,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.executeUpdate();
",0,
2168,codestral_gen_148,java,"String query = ""INSERT INTO users (username, password, email) VALUES ('"" + username + ""', '"" + password + ""', '"" + email + ""')"";
statement.executeUpdate(query);
",1,
2169,codestral_gen_149,java,"String query = ""INSERT INTO users (username, password, email) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, username);
preparedStatement.setString(2, password);
preparedStatement.setString(3, email);
preparedStatement.executeUpdate();
",0,
2170,codestral_gen_150,java,"String query = ""SELECT * FROM jobs WHERE title LIKE '%"" + keyword + ""%' OR description LIKE '%"" + keyword + ""%'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2171,codestral_gen_151,java,"String query = ""SELECT * FROM jobs WHERE title LIKE ? OR description LIKE ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, ""%"" + keyword + ""%"");
preparedStatement.setString(2, ""%"" + keyword + ""%"");
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2172,codestral_gen_152,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2173,codestral_gen_153,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2174,codestral_gen_154,java,"String query = ""SELECT * FROM recipes WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2175,codestral_gen_155,java,"String query = ""SELECT * FROM recipes WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2176,codestral_gen_156,java,"String query = ""DELETE FROM workouts WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",1,
2177,codestral_gen_157,java,"String query = ""DELETE FROM workouts WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, workoutId);
preparedStatement.executeUpdate();
",0,
2178,codestral_gen_158,java,"String query = ""SELECT * FROM cars WHERE make = '"" + make + ""' AND model = '"" + model + ""' AND location = '"" + location + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2179,codestral_gen_159,java,"String query = ""SELECT * FROM cars WHERE make = ? AND model = ? AND location = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, make);
preparedStatement.setString(2, model);
preparedStatement.setString(3, location);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2180,codestral_gen_160,java,"String query = ""SELECT * FROM movies WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2181,codestral_gen_161,java,"String query = ""SELECT * FROM movies WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2182,codestral_gen_162,java,"String query = ""INSERT INTO workouts (user_id, type, duration) VALUES ("" + userId + "", '"" + type + ""', "" + duration + "")"";
statement.executeUpdate(query);
",1,
2183,codestral_gen_163,java,"String query = ""INSERT INTO workouts (user_id, type, duration) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setString(2, type);
preparedStatement.setInt(3, duration);
preparedStatement.executeUpdate();
",0,
2184,codestral_gen_164,java,"String query = ""DELETE FROM posts WHERE user_id = "" + userId + "" AND post_id = "" + postId;
statement.executeUpdate(query);
",1,
2185,codestral_gen_165,java,"String query = ""DELETE FROM posts WHERE user_id = ? AND post_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, postId);
preparedStatement.executeUpdate();
",0,
2186,codestral_gen_166,java,"String query = ""UPDATE jobs SET status = '"" + status + ""' WHERE job_id = "" + jobId;
statement.executeUpdate(query);
",1,
2187,codestral_gen_167,java,"String query = ""UPDATE jobs SET status = ? WHERE job_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, status);
preparedStatement.setInt(2, jobId);
preparedStatement.executeUpdate();
",0,
2188,codestral_gen_168,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2189,codestral_gen_169,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2190,codestral_gen_170,java,"String query = ""SELECT * FROM flights WHERE destination = '"" + destination + ""' AND departure_date = '"" + departureDate + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2191,codestral_gen_171,java,"String query = ""SELECT * FROM flights WHERE destination = ? AND departure_date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, destination);
preparedStatement.setDate(2, departureDate);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
2192,codestral_gen_172,java,"String query = ""INSERT INTO recipes (title, ingredients, instructions) VALUES ('"" + title + ""', '"" + ingredients + ""', '"" + instructions + ""')"";
statement.executeUpdate(query);
",1,
2193,codestral_gen_173,java,"String query = ""INSERT INTO recipes (title, ingredients, instructions) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
preparedStatement.setString(2, ingredients);
preparedStatement.setString(3, instructions);
preparedStatement.executeUpdate();
",0,
2194,codestral_gen_174,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",1,
2195,codestral_gen_175,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.executeUpdate();
",0,
2196,codestral_gen_176,java,"String query = ""SELECT * FROM cars WHERE location = '"" + location + ""' AND available = 1"";
ResultSet resultSet = statement.executeQuery(query);
",1,
2197,codestral_gen_177,java,"String query = ""SELECT * FROM cars WHERE location = ? AND available = 1"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, location);
ResultSet resultSet = preparedStatement.executeQuery();
",0,
